row ID,row m/z,row retention time,20220513_PMA_DBGI_01_04_001.mzML Peak area,20220513_PMA_DBGI_01_04_002.mzML Peak area,20220513_PMA_DBGI_01_04_004.mzML Peak area,20220513_PMA_DBGI_01_04_007.mzML Peak area,20220513_PMA_DBGI_01_04_012.mzML Peak area,20220513_PMA_DBGI_01_04_013.mzML Peak area,20220513_PMA_DBGI_01_04_016.mzML Peak area,20220513_PMA_DBGI_01_04_018.mzML Peak area,20220513_PMA_DBGI_01_04_019.mzML Peak area,20220513_PMA_DBGI_01_04_021.mzML Peak area,20220513_PMA_DBGI_01_04_023.mzML Peak area,20220513_PMA_DBGI_01_04_024.mzML Peak area,20220513_PMA_DBGI_01_04_025.mzML Peak area,20220513_PMA_DBGI_01_04_026.mzML Peak area,20220513_PMA_DBGI_01_04_027.mzML Peak area,20220513_PMA_DBGI_01_04_028.mzML Peak area,20220513_PMA_DBGI_01_04_029.mzML Peak area,20220513_PMA_DBGI_01_04_035.mzML Peak area,20220513_PMA_DBGI_01_04_036.mzML Peak area,20220513_PMA_DBGI_01_04_037.mzML Peak area,20220513_PMA_DBGI_01_04_038.mzML Peak area,20220513_PMA_DBGI_01_04_040.mzML Peak area,20220513_PMA_DBGI_01_04_044.mzML Peak area,20220513_PMA_DBGI_01_04_045.mzML Peak area,20220513_PMA_DBGI_01_04_048.mzML Peak area,20220513_PMA_DBGI_01_04_049.mzML Peak area,20220513_PMA_DBGI_01_04_053.mzML Peak area,20220513_PMA_DBGI_01_04_054.mzML Peak area,20220513_PMA_DBGI_01_04_056.mzML Peak area,20220513_PMA_DBGI_01_04_059.mzML Peak area,20220513_PMA_DBGI_01_04_060.mzML Peak area,20220513_PMA_DBGI_01_04_062.mzML Peak area,20220513_PMA_DBGI_01_04_074.mzML Peak area,20220513_PMA_DBGI_01_04_076.mzML Peak area,20220513_PMA_DBGI_01_04_077.mzML Peak area,20220513_PMA_DBGI_01_04_078.mzML Peak area,20220513_PMA_DBGI_01_04_079.mzML Peak area,20220513_PMA_DBGI_01_04_087.mzML Peak area,20220513_PMA_DBGI_01_11_001.mzML Peak area,20220513_PMA_DBGI_01_11_002.mzML Peak area,20220513_PMA_DBGI_01_11_003.mzML Peak area,20220513_PMA_DBGI_01_11_004.mzML Peak area,20220513_PMA_DBGI_01_11_005.mzML Peak area,20220513_PMA_DBGI_01_11_006.mzML Peak area,20220513_PMA_DBGI_01_11_007.mzML Peak area,20220513_PMA_DBGI_01_11_008.mzML Peak area,20220513_PMA_DBGI_01_11_009.mzML Peak area,20220513_PMA_DBGI_01_11_010.mzML Peak area,20220513_PMA_DBGI_01_11_011.mzML Peak area,20220513_PMA_DBGI_01_11_012.mzML Peak area,20220513_PMA_DBGI_01_11_013.mzML Peak area,20220513_PMA_DBGI_01_11_014.mzML Peak area,20220513_PMA_DBGI_01_11_015.mzML Peak area,20220513_PMA_DBGI_01_11_016.mzML Peak area,20220513_PMA_DBGI_01_11_017.mzML Peak area,20220513_PMA_DBGI_01_11_018.mzML Peak area,20220513_PMA_DBGI_01_11_019.mzML Peak area,20220513_PMA_DBGI_01_11_020.mzML Peak area,20220513_PMA_DBGI_01_11_021.mzML Peak area,20220513_PMA_DBGI_01_11_022.mzML Peak area,20220513_PMA_DBGI_01_11_023.mzML Peak area,20220513_PMA_DBGI_01_11_024.mzML Peak area,20220513_PMA_DBGI_01_11_025.mzML Peak area,20220513_PMA_DBGI_01_11_026.mzML Peak area,20220513_PMA_DBGI_01_11_027.mzML Peak area,20220513_PMA_DBGI_01_11_028.mzML Peak area,20220513_PMA_DBGI_01_11_029.mzML Peak area,20220513_PMA_DBGI_01_11_030.mzML Peak area,20220513_PMA_DBGI_01_11_031.mzML Peak area,20220513_PMA_DBGI_01_11_032.mzML Peak area,20220513_PMA_DBGI_01_11_033.mzML Peak area,20220513_PMA_DBGI_01_11_034.mzML Peak area,20220513_PMA_DBGI_01_11_035.mzML Peak area,20220513_PMA_DBGI_01_11_036.mzML Peak area,20220513_PMA_DBGI_01_11_037.mzML Peak area,20220513_PMA_DBGI_01_11_038.mzML Peak area,20220513_PMA_DBGI_01_11_039.mzML Peak area,20220513_PMA_DBGI_01_11_040.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl01.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl01_20220514021041.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl02.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl02_20220514022633.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl03.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl03_20220514024225.mzML Peak area,
8565,257.18993377685547,6.240057675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398817.2173011724,0,0,0,0,0,895466.0225906309,0,0,0,0,0,0,0,0,0,0,0,0,0,1101814.0795653802,0,0,0,0,0,0,0,0,0,2138486.368853217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8566,174.1124694824219,0.8239537840000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700327.522916683,0,0,0,0,0,2.6738552956276108E7,0,0,1.6196094475110505E7,0,0,0,0,0,0,0,1.0191970892042136E7,0,0,0,0,0,0,0,0,0,0,0,0,1.5726054376653206E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8568,293.21105766296387,6.141449349999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495847.858865108,0,2482841.675839096,0,0,0,0,0,7800829.18813247,0,2441907.877698584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763673.8885092922,0,0,0,3080461.3193148673,0,0,2578349.7564917053,0,0,0,0,2851227.157178287,0,0,0,0,0,0,0,0,
8569,215.13899993896484,1.283266825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952660.258127245,0,0,6005100.552691878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362245.1602100646,0,0,0,0,0,0,1.9415067848543804E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8573,364.2271728515625,5.9466161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223070.8280264542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8575,579.2927856445312,7.2563249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195891.8565689689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8576,219.0974884033203,0.76601018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607994.699773686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6909867.268742615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8577,584.4219380696615,10.221159666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630749.129908747,0,2642459.950251576,2181327.969013062,0,2243621.127202461,0,0,0,2730251.4746775115,0,0,0,0,3012834.672165957,1298642.89233563,0,0,0,1323148.8709069176,0,835729.4405962559,0,3441948.3725662725,1509290.7957000018,1322417.735236905,0,0,2220614.2099349434,0,0,2702230.8953306037,0,0,0,0,0,0,0,1428075.4542112693,0,0,0,0,0,0,
8579,322.2740478515625,6.5769584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231903.0969166146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8580,651.4594306945801,11.11594075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163961.497673793,0,0,4762514.507707441,0,0,0,2609199.8848500177,0,0,0,1857898.2684712748,0,4427560.434399372,0,0,0,0,0,0,0,0,6495154.379566956,1479089.6737912882,0,0,0,0,0,0,4789566.728392436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8581,348.28729248046875,9.122184449999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428111.7020013009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619475.295855279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8582,344.22215270996094,4.6560871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048429.388657616,0,0,2258891.955544108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8584,325.2889709472656,9.6331271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480329.564286301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8591,291.1954345703125,6.563382675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065008.2624737106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008540.6070065026,0,0,0,0,0,0,0,0,1322347.0383521437,0,0,0,0,0,0,0,0,0,0,0,0,0,1113815.335504493,0,0,0,0,0,0,
8595,140.9956268310547,9.55414356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303118.7376991357,0,0,1935588.4251155348,0,0,0,3765275.0310859126,0,2642521.9057344226,0,0,0,0,1612479.3030823104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8597,133.07125854492188,0.6116507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714387.156237251,0,0,0,0,0,0,6545996.69272144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8606,330.26397705078125,6.2643112499999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134536.9544663737,0,0,0,1416077.8141717615,0,0,1453974.1168271361,0,0,0,0,5946231.2016288685,0,0,0,0,2687083.5624384424,0,0,0,0,0,0,0,0,0,0,2671662.8118755817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8607,397.38299560546875,11.342605666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963186.7044337696,976133.5544278023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823642.8836118539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8610,651.4594421386719,10.790541636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484214.823521841,4080034.452118105,3817574.0331787597,9066835.287510086,1480237.1291296715,4130357.2556306054,0,1.2002615616361847E7,0,0,0,7252005.373610614,1453732.6028793736,6487608.882403098,8355528.447498785,6762354.560190073,0,0,4611369.725064332,0,4648932.903114364,0,1.6375583246456116E7,3275484.442070623,0,4355418.893791821,1.6548316696535544E7,0,0,1.1822774969983315E7,5918108.353957498,0,0,0,0,0,0,0,7764425.811959846,5747394.271466169,0,0,0,0,0,0,
8613,365.10556411743164,1.2655526000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4694261.416606877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2574383.9233205663,0,4928985.159814878,5685876.105356436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8614,583.4145202636719,7.9903851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811221.29714012,0,0,4356899.457174902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195385.418689493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8621,367.15016682942706,2.4670887333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0742378867632203E7,0,0,0,0,0,0,2369470.5047126063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12959290360634E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8622,289.1103515625,2.8110773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8141732292477127E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8623,434.1659240722656,2.8942072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6497205107282827E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8624,366.17606048583986,3.6313995400000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5255868056703797E7,2.0875667862334812E8,0,7.716674319288665E7,5.733270041593345E7,0,0,0,0,4.694496093811668E7,6.472957025306167E7,0,0,2265538.54170115,0,0,0,0,0,4.573674031567213E7,0,0,0,0,4.73625023645278E7,0,0,0,0,0,0,0,0,0,0,0,2.6937444527998336E7,0,0,0,0,0,0,0,0,
8625,428.168701171875,3.0819256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204673952008027E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2074216390694825E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8626,229.1182861328125,2.44612835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.115523778002235E7,1.8051549973922305E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8627,229.07068634033203,2.3025198000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0757262945690088E7,0,0,0,0,0,0,0,3.2278288652984858E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8628,301.1181945800781,4.052442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.101360924338218E7,0,0,0,0,9147724.493083397,0,0,0,0,0,0,0,0,0,3784732.5693544047,1.7418280642753493E7,0,0,0,0,0,0,0,0,0,0,0,0,3.470782070935421E7,0,0,0,0,0,6576061.645210537,0,0,0,0,0,0,0,0,0,
8629,171.06507873535156,1.8723399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0709127255605254E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8630,247.0811767578125,2.2664066000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8068745.767857067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8631,368.09783935546875,1.7309796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9422026.768105118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8633,593.2205810546875,3.0799501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5895880.53138241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8634,137.02333068847656,2.2664066000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5790085.177683043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8635,151.07530212402344,2.742345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6630045.078895152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8636,344.149169921875,4.0404725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5063853.514527202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8637,263.20050048828125,7.7020581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2551991470624607E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068707.947287004,0,0,0,0,0,0,
8638,341.0867919921875,2.0850928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4525926.394338928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8639,293.21107076009116,6.317466146666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6930719.679906399,0,0,1.1564653939489063E7,0,2230525.374999927,0,0,0,1889759.683080188,2108947.080084405,0,0,0,2703263.96777816,1204470.9716657079,787125.4280225544,3858534.4128765,0,0,0,0,0,0,0,0,0,7469506.289413764,1.2799411604780609E7,0,0,1449384.2102885721,0,1800587.6663638356,0,0,1815223.8649803677,0,2.7378223752096027E7,0,0,0,0,0,0,
8641,403.3571472167969,10.259312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3321346.4052281403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8642,247.2055892944336,7.40864395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5657311.934918468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3235585.859393249,0,0,0,0,0,0,
8643,534.295644124349,7.8966822500000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464860.787819125,0,0,0,0,0,0,0,3017374.489965004,0,0,0,0,0,0,0,0,0,0,0,0,0,3837566.1344368407,3555411.012256677,0,0,0,0,0,0,2904434.055140429,0,0,0,0,0,2022900.0412679724,0,0,0,0,0,0,0,0,
8644,209.08070373535156,4.0174604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4231267.520671165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8645,265.21612548828125,8.15386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919794.609030161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8646,279.1954345703125,7.0124718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005861.9947397755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8647,351.2531509399414,6.598804118181817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783015.6866140529,1.9393240505803496E7,4898783.594435128,6953532.617320039,4737381.2006392665,1129383.3438748235,1.3570928732411359E7,0,0,3161374.5941942018,0,1.3573611280284178E7,1406705.3495259497,3210030.377949371,5002090.842509946,2509887.623182659,0,3055726.9043710586,0,0,0,5866583.48525859,0,0,1.1497621253973443E7,6183232.88978283,0,0,8654702.083666317,2443074.269019559,0,0,0,0,0,0,3923364.836076178,3103060.555629539,8227548.160812316,0,0,0,0,0,0,
8648,281.2110900878906,7.4921517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693576.7452152888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8651,285.1824035644531,7.7035192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4269516.0322199855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8652,939.5473022460938,9.9716961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698273.6769679557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8653,425.3776550292969,8.2773957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535141.5286589314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8654,156.0316365559896,0.5730316033333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370962.6313082683,0,0,0,0,0,0,0,0,0,0,0,0,2477164.842447696,0,0,0,4722972.211057705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8655,134.11753590901694,0.62716966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3663894.9052699315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6791212897881947E7,0,3.0477181263111833E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8656,322.2740783691406,6.6663667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286274.8660647436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8659,268.10400390625,1.4763045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4061656.585644564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8661,675.2662353515625,6.0012126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690713.4818400093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
